,total,paid_total,balance,breakdowns_labor_0_hours,breakdowns_labor_0_rate,breakdowns_material_0_rate,Slug,Total,Labor0Breakdown_quantity0total0,Labor0Breakdown_hourstotal,Labor0Breakdown_ratetotal,target
993,645.0,645.0,0.0,0.0,0.0,0.0,2699.0,645.0,1.0,3.0,165.0,0
994,1335.0,1335.0,0.0,0.0,0.0,0.0,2700.0,1335.0,1.0,7.0,165.0,0
995,3235.0,3235.0,0.0,0.0,0.0,0.0,2701.0,3235.0,2.0,14.0,405.0,0
996,1720.0,1720.0,0.0,0.0,0.0,0.0,2702.0,1720.0,2.0,8.0,325.0,0
997,4500.0,4500.0,0.0,0.0,0.0,0.0,2703.0,4500.0,0.0,0.0,0.0,0
998,4090.0,4090.0,0.0,0.0,0.0,0.0,2704.0,4090.0,1.0,0.0,0.0,0
999,6295.0,6295.0,0.0,0.0,0.0,0.0,2707.0,6295.0,1.0,28.0,205.0,0
1000,5925.0,5925.0,0.0,0.0,0.0,0.0,2709.0,5925.0,1.0,35.0,165.0,0
1001,5925.0,5925.0,0.0,0.0,0.0,0.0,2711.0,5925.0,1.0,35.0,165.0,0
1002,5925.0,5925.0,0.0,0.0,0.0,0.0,2713.0,5925.0,1.0,35.0,165.0,0
1003,2840.0,2840.0,0.0,0.0,0.0,0.0,2714.0,2840.0,2.0,16.0,165.0,0
1004,-1407.0,0.0,-1407.0,0.0,0.0,0.0,2716.0,-1407.0,0.0,0.0,0.0,0
1005,2530.0,2530.0,0.0,0.0,0.0,0.0,2717.0,2530.0,2.0,14.0,325.0,0
1006,3190.0,3190.0,0.0,0.0,0.0,0.0,2718.0,3190.0,3.0,18.0,325.0,0
1007,3680.0,3680.0,0.0,0.0,0.0,0.0,2719.0,3680.0,3.0,19.0,325.0,0
1008,2610.0,2610.0,0.0,0.0,0.0,0.0,2720.0,2610.0,5.0,15.0,325.0,0
1009,4010.0,4010.0,0.0,0.0,0.0,0.0,2721.0,4010.0,3.0,23.0,325.0,0
1010,4885.0,4885.0,0.0,0.0,0.0,0.0,2722.0,4885.0,4.0,28.0,325.0,0
1011,5725.0,5725.0,0.0,0.0,0.0,0.0,2723.0,5725.0,3.0,33.0,325.0,0
1012,1255.0,1255.0,0.0,0.0,0.0,0.0,2724.0,1255.0,1.0,7.0,165.0,0
1013,10810.0,10810.0,0.0,0.0,0.0,0.0,2725.0,10810.0,9.0,60.0,325.0,0
1014,2045.0,2045.0,0.0,0.0,0.0,0.0,2726.0,2045.0,2.0,11.0,325.0,0
1015,4170.0,4170.0,0.0,0.0,0.0,0.0,2728.0,4170.0,3.0,24.0,325.0,0
1016,3960.0,3960.0,0.0,0.0,0.0,0.0,2729.0,3960.0,4.0,28.0,165.0,0
1017,1505.0,1505.0,0.0,0.0,0.0,0.0,2730.0,1505.0,2.0,8.0,325.0,0
1018,4735.0,4735.0,0.0,0.0,0.0,0.0,2733.0,4735.0,3.0,22.0,325.0,0
1019,330.0,330.0,0.0,0.0,0.0,0.0,2734.0,330.0,2.0,2.0,165.0,0
1020,5290.0,5290.0,0.0,0.0,0.0,0.0,2735.0,5290.0,5.0,28.0,325.0,0
1021,1470.0,1470.0,0.0,0.0,0.0,0.0,2736.0,1470.0,1.0,8.0,165.0,0
1022,5750.0,5750.0,0.0,0.0,0.0,0.0,2737.0,5750.0,0.0,0.0,0.0,0
1023,1311.0,1311.0,0.0,0.0,0.0,0.0,2739.0,1311.0,2.0,7.0,325.0,0
1024,995.0,995.0,0.0,0.0,0.0,0.0,2740.0,995.0,1.0,3.0,165.0,0
1025,5415.0,5415.0,0.0,0.0,0.0,0.0,2742.0,5415.0,4.0,28.0,165.0,0
1026,5500.0,5500.0,0.0,0.0,0.0,0.0,2745.0,5500.0,0.0,0.0,0.0,0
1027,1600.0,1600.0,0.0,0.0,0.0,0.0,2747.0,1600.0,2.0,8.0,325.0,0
1028,7435.0,7435.0,0.0,0.0,0.0,0.0,2749.0,7435.0,3.0,42.0,325.0,0
1029,1355.0,1355.0,0.0,0.0,0.0,0.0,2750.0,1355.0,1.0,7.0,165.0,0
1030,2280.0,2280.0,0.0,0.0,0.0,0.0,2752.0,2280.0,2.0,12.0,325.0,0
1031,2040.0,2040.0,0.0,0.0,0.0,0.0,2756.0,2040.0,3.0,11.0,325.0,0
1032,1450.0,1450.0,0.0,0.0,0.0,0.0,2757.0,1450.0,4.0,8.0,325.0,0
1033,19193.0,19193.0,0.0,0.0,0.0,0.0,2758.0,19193.0,0.0,0.0,0.0,0
1034,11420.0,11420.0,0.0,0.0,0.0,0.0,2759.0,11420.0,4.0,48.0,165.0,0
1035,11625.0,0.0,11625.0,0.0,0.0,0.0,2760.0,11625.0,0.0,0.0,0.0,0
1036,6705.0,6705.0,0.0,0.0,0.0,0.0,2761.0,6705.0,3.0,38.0,325.0,0
1037,2660.0,2660.0,0.0,0.0,0.0,0.0,2762.0,2660.0,2.0,14.0,165.0,0
1038,10160.0,0.0,10160.0,0.0,0.0,0.0,2764.0,10160.0,6.0,40.0,443.0,0
1039,4320.0,4320.0,0.0,0.0,0.0,0.0,2767.0,4320.0,3.0,24.0,325.0,0
1040,2205.0,2205.0,0.0,0.0,0.0,0.0,2768.0,2205.0,2.0,12.0,325.0,0
1041,11850.0,11850.0,0.0,0.0,0.0,0.0,2771.0,11850.0,1.0,70.0,169.0,0
1042,3490.0,3490.0,0.0,0.0,0.0,0.0,2772.0,3490.0,0.0,0.0,0.0,0
1043,14880.0,14880.0,0.0,0.0,0.0,0.0,2773.0,14880.0,0.0,0.0,0.0,0
1044,17765.0,17765.0,0.0,0.0,0.0,0.0,2774.0,17765.0,5.0,79.0,325.0,0
1045,14855.0,14855.0,0.0,0.0,0.0,0.0,2776.0,14855.0,0.0,0.0,0.0,0
1046,3915.0,3915.0,0.0,0.0,0.0,0.0,2780.0,3915.0,3.0,14.0,325.0,0
1047,2115.0,2115.0,0.0,0.0,0.0,0.0,2781.0,2115.0,2.0,13.0,325.0,0
1048,10500.0,10500.0,0.0,0.0,0.0,0.0,2786.0,10500.0,10.0,42.0,165.0,0
1049,6090.0,6090.0,0.0,0.0,0.0,0.0,2803.0,6090.0,3.0,30.0,173.0,0
1050,5925.0,5925.0,0.0,0.0,0.0,0.0,2811.0,5925.0,1.0,35.0,169.0,0
1051,825.0,825.0,0.0,0.0,0.0,0.0,2813.0,825.0,1.0,5.0,165.0,0
1052,750.0,750.0,0.0,0.0,0.0,0.0,2815.0,750.0,2.0,4.0,325.0,0
1053,12300.0,12300.0,0.0,0.0,0.0,0.0,2817.0,12300.0,24.0,36.0,330.0,0
1054,6150.0,6150.0,0.0,0.0,0.0,0.0,2820.0,6150.0,0.0,0.0,0.0,0
1055,5770.0,5770.0,0.0,0.0,0.0,0.0,2821.0,5770.0,0.0,0.0,0.0,0
1056,3050.0,3050.0,0.0,0.0,0.0,0.0,2826.0,3050.0,3.0,17.0,325.0,0
1057,3150.0,0.0,3150.0,0.0,0.0,0.0,2841.0,3150.0,0.0,0.0,0.0,0
1058,1040.0,1040.0,0.0,0.0,0.0,0.0,2844.0,1040.0,0.0,0.0,0.0,0
1059,7475.0,7475.0,0.0,0.0,0.0,0.0,2845.0,7475.0,5.0,115.0,65.0,0
1060,1720.0,1720.0,0.0,0.0,0.0,0.0,2846.0,1720.0,1.0,8.0,165.0,0
1061,4400.0,0.0,4400.0,0.0,0.0,0.0,2847.0,4400.0,0.0,0.0,0.0,0
1062,1665.0,1665.0,0.0,0.0,0.0,0.0,2852.0,1665.0,1.0,7.0,165.0,0
1063,1855.0,1855.0,0.0,0.0,0.0,0.0,2854.0,1855.0,1.0,7.0,205.0,0
1064,1475.0,1475.0,0.0,0.0,0.0,0.0,2857.0,1475.0,1.0,7.0,165.0,0
1065,2520.0,2520.0,0.0,0.0,0.0,0.0,2861.0,2520.0,7.0,42.0,60.0,0
1066,1445.0,1445.0,0.0,0.0,0.0,0.0,2863.0,1445.0,1.0,7.0,154.0,0
1067,1260.0,1260.0,0.0,0.0,0.0,0.0,2865.0,1260.0,2.0,6.0,154.0,0
1068,3840.0,3840.0,0.0,0.0,0.0,0.0,2867.0,3840.0,4.0,64.0,60.0,0
1069,2755.0,2755.0,0.0,0.0,0.0,0.0,2869.0,2755.0,1.0,14.0,165.0,0
1070,2455.0,0.0,2455.0,0.0,0.0,0.0,2875.0,2455.0,0.0,0.0,0.0,0
1071,-31200.0,-31200.0,0.0,0.0,0.0,0.0,2907.0,-31200.0,0.0,0.0,0.0,0
1072,2825.0,2825.0,0.0,0.0,0.0,0.0,2944.0,2825.0,0.0,0.0,0.0,0
1073,1395.0,1395.0,0.0,0.0,0.0,0.0,2945.0,1395.0,0.0,0.0,0.0,0
1074,1050.0,1050.0,0.0,0.0,0.0,0.0,2946.0,1050.0,0.0,0.0,0.0,0
1075,1900.0,1900.0,0.0,0.0,0.0,0.0,2956.0,1900.0,0.0,0.0,0.0,0
1076,1060.0,1060.0,0.0,0.0,0.0,0.0,2957.0,1060.0,0.0,0.0,0.0,0
1077,1240.0,1240.0,0.0,0.0,0.0,0.0,2958.0,1240.0,0.0,0.0,0.0,0
1078,11975.0,11975.0,0.0,0.0,0.0,0.0,2959.0,11975.0,0.0,0.0,0.0,0
1079,5925.0,5925.0,0.0,0.0,0.0,0.0,2961.0,5925.0,0.0,0.0,0.0,0
1080,5925.0,5925.0,0.0,0.0,0.0,0.0,2963.0,5925.0,0.0,0.0,0.0,0
1081,5925.0,5925.0,0.0,0.0,0.0,0.0,2965.0,5925.0,0.0,0.0,0.0,0
1082,375.0,375.0,0.0,0.0,0.0,0.0,2967.0,375.0,0.0,0.0,0.0,0
1083,330.0,330.0,0.0,0.0,0.0,0.0,2969.0,330.0,0.0,0.0,0.0,0
1084,7950.0,7950.0,0.0,0.0,0.0,0.0,2972.0,7950.0,0.0,0.0,0.0,0
1085,4180.0,0.0,4180.0,0.0,0.0,0.0,2978.0,4180.0,0.0,0.0,0.0,0
1086,1990.0,1990.0,0.0,0.0,0.0,0.0,2979.0,1990.0,0.0,0.0,0.0,0
1087,1305.0,1305.0,0.0,0.0,0.0,0.0,2981.0,1305.0,0.0,0.0,0.0,0
1088,17645.0,17645.0,0.0,0.0,0.0,0.0,2983.0,17645.0,0.0,0.0,0.0,0
1089,1200.0,1200.0,0.0,0.0,0.0,0.0,2984.0,1200.0,0.0,0.0,0.0,0
1090,15050.0,15050.0,0.0,0.0,0.0,0.0,2986.0,15050.0,0.0,0.0,0.0,0
1091,4700.0,4700.0,0.0,0.0,0.0,0.0,2987.0,4700.0,0.0,0.0,0.0,0
1092,19560.0,19560.0,0.0,0.0,0.0,0.0,2989.0,19560.0,0.0,0.0,0.0,0
1093,1140.0,1140.0,0.0,0.0,0.0,0.0,2990.0,1140.0,0.0,0.0,0.0,0
1094,6715.0,0.0,6715.0,0.0,0.0,0.0,2993.0,6715.0,0.0,0.0,0.0,0
1095,13600.0,13600.0,0.0,0.0,0.0,0.0,3001.0,13600.0,0.0,0.0,0.0,0
1096,1280.0,1280.0,0.0,0.0,0.0,0.0,3002.0,1280.0,0.0,0.0,0.0,0
1097,2160.0,2160.0,0.0,0.0,0.0,0.0,3003.0,2160.0,0.0,0.0,0.0,0
1098,1280.0,1280.0,0.0,0.0,0.0,0.0,3004.0,1280.0,0.0,0.0,0.0,0
1099,3420.0,3420.0,0.0,0.0,0.0,0.0,3005.0,3420.0,0.0,0.0,0.0,0
1100,5125.0,5125.0,0.0,0.0,0.0,0.0,3009.0,5125.0,0.0,0.0,0.0,0
1101,5040.0,5040.0,0.0,0.0,0.0,0.0,3011.0,5040.0,0.0,0.0,0.0,0
1102,2635.0,2635.0,0.0,0.0,0.0,0.0,3013.0,2635.0,0.0,0.0,0.0,0
1103,9820.0,9820.0,0.0,0.0,0.0,0.0,3015.0,9820.0,0.0,0.0,0.0,0
1104,1435.0,1435.0,0.0,0.0,0.0,0.0,3017.0,1435.0,0.0,0.0,0.0,0
1105,2880.0,2880.0,0.0,0.0,0.0,0.0,3018.0,2880.0,0.0,0.0,0.0,0
1106,3360.0,3360.0,0.0,0.0,0.0,0.0,3020.0,3360.0,0.0,0.0,0.0,0
1107,826.0,826.0,0.0,0.0,0.0,0.0,3021.0,826.0,0.0,0.0,0.0,0
1108,7905.0,7905.0,0.0,0.0,0.0,0.0,3023.0,7905.0,0.0,0.0,0.0,0
1109,770.0,770.0,0.0,0.0,0.0,0.0,3024.0,770.0,0.0,0.0,0.0,0
1110,4700.0,4700.0,0.0,0.0,0.0,0.0,3026.0,4700.0,0.0,0.0,0.0,0
1111,1330.0,1330.0,0.0,0.0,0.0,0.0,3027.0,1330.0,0.0,0.0,0.0,0
1112,3476.0,3476.0,0.0,0.0,0.0,0.0,3028.0,3476.0,0.0,0.0,0.0,0
1113,4750.0,4750.0,0.0,0.0,0.0,0.0,3029.0,4750.0,0.0,0.0,0.0,0
1114,3855.0,3855.0,0.0,0.0,0.0,0.0,3030.0,3855.0,0.0,0.0,0.0,0
1115,2400.0,2400.0,0.0,0.0,0.0,0.0,3032.0,2400.0,0.0,0.0,0.0,0
1116,3780.0,3780.0,0.0,0.0,0.0,0.0,3034.0,3780.0,0.0,0.0,0.0,0
1117,2560.0,2560.0,0.0,0.0,0.0,0.0,3036.0,2560.0,0.0,0.0,0.0,0
1118,945.0,945.0,0.0,0.0,0.0,0.0,3038.0,945.0,0.0,0.0,0.0,0
1119,3320.0,3320.0,0.0,0.0,0.0,0.0,3040.0,3320.0,0.0,0.0,0.0,0
1120,7225.0,7225.0,0.0,0.0,0.0,0.0,3042.0,7225.0,0.0,0.0,0.0,0
1121,2880.0,2880.0,0.0,0.0,0.0,0.0,3044.0,2880.0,0.0,0.0,0.0,0
1122,2760.0,2760.0,0.0,0.0,0.0,0.0,3046.0,2760.0,0.0,0.0,0.0,0
1123,880.0,880.0,0.0,0.0,0.0,0.0,3047.0,880.0,0.0,0.0,0.0,0
1124,1380.0,1380.0,0.0,0.0,0.0,0.0,3048.0,1380.0,0.0,0.0,0.0,0
1125,4235.0,0.0,4235.0,0.0,0.0,0.0,3052.0,4235.0,0.0,0.0,0.0,0
1126,4400.0,0.0,4400.0,0.0,0.0,0.0,3053.0,4400.0,0.0,0.0,0.0,0
1127,1425.0,1425.0,0.0,0.0,0.0,0.0,3054.0,1425.0,0.0,0.0,0.0,0
1128,1460.0,1460.0,0.0,0.0,0.0,0.0,3055.0,1460.0,0.0,0.0,0.0,0
1129,4220.0,4220.0,0.0,0.0,0.0,0.0,3056.0,4220.0,0.0,0.0,0.0,0
1130,2505.0,2505.0,0.0,0.0,0.0,0.0,3057.0,2505.0,0.0,0.0,0.0,0
1131,5680.0,5680.0,0.0,0.0,0.0,0.0,3058.0,5680.0,0.0,0.0,0.0,0
1132,9140.0,5495.0,3645.0,0.0,0.0,0.0,3059.0,9140.0,0.0,0.0,0.0,0
1133,86400.0,86400.0,0.0,0.0,0.0,0.0,3060.0,86400.0,0.0,0.0,0.0,0
1134,1860.0,1860.0,0.0,0.0,0.0,0.0,3061.0,1860.0,0.0,0.0,0.0,0
1135,0.0,0.0,0.0,0.0,0.0,0.0,3062.0,0.0,0.0,0.0,0.0,0
1136,6175.0,0.0,6175.0,0.0,0.0,0.0,3063.0,6175.0,0.0,0.0,0.0,0
1137,5925.0,5925.0,0.0,0.0,0.0,0.0,3065.0,5925.0,0.0,0.0,0.0,0
1138,5925.0,5925.0,0.0,0.0,0.0,0.0,3067.0,5925.0,0.0,0.0,0.0,0
1139,5925.0,5925.0,0.0,0.0,0.0,0.0,3069.0,5925.0,0.0,0.0,0.0,0
1140,3795.0,3795.0,0.0,0.0,0.0,0.0,3071.0,3795.0,0.0,0.0,0.0,0
1141,5925.0,5925.0,0.0,0.0,0.0,0.0,3073.0,5925.0,0.0,0.0,0.0,0
1142,655.0,655.0,0.0,0.0,0.0,0.0,3075.0,655.0,0.0,0.0,0.0,0
1143,4390.0,4390.0,0.0,0.0,0.0,0.0,3077.0,4390.0,0.0,0.0,0.0,0
1144,3465.0,3465.0,0.0,0.0,0.0,0.0,3079.0,3465.0,0.0,0.0,0.0,0
1145,3260.0,3260.0,0.0,0.0,0.0,0.0,3082.0,3260.0,0.0,0.0,0.0,0
1146,2310.0,2310.0,0.0,0.0,0.0,0.0,3084.0,2310.0,0.0,0.0,0.0,0
1147,1920.0,1920.0,0.0,0.0,0.0,0.0,3086.0,1920.0,0.0,0.0,0.0,0
1148,660.0,660.0,0.0,0.0,0.0,0.0,3088.0,660.0,0.0,0.0,0.0,0
1149,1755.0,1755.0,0.0,0.0,0.0,0.0,3090.0,1755.0,0.0,0.0,0.0,0
1150,2550.0,2550.0,0.0,0.0,0.0,0.0,3092.0,2550.0,0.0,0.0,0.0,0
1151,-4320.0,-4320.0,0.0,0.0,0.0,0.0,3096.0,-4320.0,0.0,0.0,0.0,0
1152,32700.0,0.0,32700.0,0.0,0.0,0.0,3099.0,32700.0,0.0,0.0,0.0,0
1153,5020.0,5020.0,0.0,0.0,0.0,0.0,3101.0,5020.0,0.0,0.0,0.0,0
1154,3530.0,0.0,3530.0,0.0,0.0,0.0,3103.0,3530.0,0.0,0.0,0.0,0
1155,3765.0,3765.0,0.0,0.0,0.0,0.0,3107.0,3765.0,0.0,0.0,0.0,0
1156,1320.0,1320.0,0.0,0.0,0.0,0.0,3109.0,1320.0,0.0,0.0,0.0,0
1157,18550.0,18550.0,0.0,0.0,0.0,0.0,3110.0,18550.0,0.0,0.0,0.0,0
1158,3440.0,3440.0,0.0,0.0,0.0,0.0,3111.0,3440.0,0.0,0.0,0.0,0
1159,2055.0,2055.0,0.0,0.0,0.0,0.0,3112.0,2055.0,0.0,0.0,0.0,0
1160,2950.0,2950.0,0.0,0.0,0.0,0.0,3113.0,2950.0,0.0,0.0,0.0,0
1161,5875.0,5875.0,0.0,0.0,0.0,0.0,3114.0,5875.0,0.0,0.0,0.0,0
1162,48146.0,48146.0,0.0,0.0,0.0,0.0,3115.0,48146.0,0.0,0.0,0.0,0
1163,7540.0,7540.0,0.0,0.0,0.0,0.0,3117.0,7540.0,0.0,0.0,0.0,0
1164,2610.0,2610.0,0.0,0.0,0.0,0.0,3119.0,2610.0,0.0,0.0,0.0,0
1165,4700.0,4700.0,0.0,0.0,0.0,0.0,3121.0,4700.0,0.0,0.0,0.0,0
1166,1900.0,1900.0,0.0,0.0,0.0,0.0,3123.0,1900.0,0.0,0.0,0.0,0
1167,1305.0,1305.0,0.0,0.0,0.0,0.0,3124.0,1305.0,0.0,0.0,0.0,0
1168,2088.0,2088.0,0.0,0.0,0.0,0.0,3127.0,2088.0,0.0,0.0,0.0,0
1169,0.0,0.0,0.0,0.0,0.0,0.0,3131.0,0.0,0.0,0.0,0.0,0
1170,2720.0,2720.0,0.0,0.0,0.0,0.0,3133.0,2720.0,0.0,0.0,0.0,0
1171,1640.0,1640.0,0.0,0.0,0.0,0.0,3135.0,1640.0,0.0,0.0,0.0,0
1172,1355.0,1355.0,0.0,0.0,0.0,0.0,3138.0,1355.0,0.0,0.0,0.0,0
1173,5190.0,5190.0,0.0,0.0,0.0,0.0,3139.0,5190.0,0.0,0.0,0.0,0
1174,3895.0,3895.0,0.0,0.0,0.0,0.0,3141.0,3895.0,0.0,0.0,0.0,0
1175,2375.0,2375.0,0.0,0.0,0.0,0.0,3143.0,2375.0,0.0,0.0,0.0,0
1176,3840.0,3840.0,0.0,0.0,0.0,0.0,3145.0,3840.0,0.0,0.0,0.0,0
1177,7000.0,7000.0,0.0,0.0,0.0,0.0,3146.0,7000.0,0.0,0.0,0.0,0
1178,15565.0,15565.0,0.0,0.0,0.0,0.0,3151.0,15565.0,0.0,0.0,0.0,0
1179,6505.0,0.0,6505.0,0.0,0.0,0.0,3153.0,6505.0,0.0,0.0,0.0,0
1180,1320.0,1320.0,0.0,0.0,0.0,0.0,3155.0,1320.0,0.0,0.0,0.0,0
1181,2595.0,0.0,2595.0,0.0,0.0,0.0,3157.0,2595.0,0.0,0.0,0.0,0
1182,40000.0,40000.0,0.0,0.0,0.0,0.0,3158.0,40000.0,0.0,0.0,0.0,0
1183,1955.0,1955.0,0.0,0.0,0.0,0.0,3159.0,1955.0,0.0,0.0,0.0,0
1184,3830.0,3830.0,0.0,0.0,0.0,0.0,3161.0,3830.0,0.0,0.0,0.0,0
1185,990.0,990.0,0.0,0.0,0.0,0.0,3163.0,990.0,0.0,0.0,0.0,0
1186,910.0,910.0,0.0,0.0,0.0,0.0,3165.0,910.0,0.0,2.0,165.0,0
1187,5925.0,5925.0,0.0,0.0,0.0,0.0,3169.0,5925.0,0.0,0.0,0.0,0
1188,1555.0,1555.0,0.0,0.0,0.0,0.0,3173.0,1555.0,0.0,0.0,0.0,0
1189,4715.0,4715.0,0.0,0.0,0.0,0.0,3188.0,4715.0,0.0,0.0,0.0,0
1190,1880.0,1880.0,0.0,0.0,0.0,0.0,3208.0,1880.0,0.0,0.0,0.0,0
1191,5005.0,5005.0,0.0,0.0,0.0,0.0,3210.0,5005.0,0.0,0.0,0.0,0
1192,3540.0,3540.0,0.0,0.0,0.0,0.0,3212.0,3540.0,0.0,0.0,0.0,0
1193,3290.0,3290.0,0.0,0.0,0.0,0.0,3214.0,3290.0,0.0,0.0,0.0,0
1194,9635.0,9635.0,0.0,0.0,0.0,0.0,3215.0,9635.0,0.0,0.0,0.0,0
1195,8610.0,8610.0,0.0,0.0,0.0,0.0,3225.0,8610.0,0.0,0.0,0.0,0
1196,6440.0,6440.0,0.0,0.0,0.0,0.0,3226.0,6440.0,0.0,0.0,0.0,0
1197,4655.0,4655.0,0.0,0.0,0.0,0.0,3227.0,4655.0,0.0,0.0,0.0,0
1198,2656.5,2656.0,0.5,0.0,0.0,0.0,3230.0,2656.5,0.0,0.0,0.0,0
1199,2656.5,2656.0,0.5,0.0,0.0,0.0,3232.0,2656.5,0.0,0.0,0.0,0
1200,2430.0,2430.0,0.0,0.0,0.0,0.0,3234.0,2430.0,0.0,0.0,0.0,0
1201,2880.0,2880.0,0.0,0.0,0.0,0.0,3236.0,2880.0,0.0,0.0,0.0,0
1202,2087.0,2087.0,0.0,0.0,0.0,0.0,3238.0,2087.0,0.0,0.0,0.0,0
1203,0.0,0.0,0.0,0.0,0.0,0.0,3241.0,0.0,0.0,0.0,0.0,0
1204,2280.0,2280.0,0.0,0.0,0.0,0.0,3243.0,2280.0,0.0,0.0,0.0,0
1205,1440.0,1440.0,0.0,0.0,0.0,0.0,3245.0,1440.0,0.0,0.0,0.0,0
1206,1640.0,1640.0,0.0,0.0,0.0,0.0,3248.0,1640.0,0.0,0.0,0.0,0
1207,4720.0,4720.0,0.0,0.0,0.0,0.0,3250.0,4720.0,0.0,0.0,0.0,0
1208,5612.0,5612.0,0.0,0.0,0.0,0.0,3252.0,5612.0,0.0,0.0,0.0,0
1209,3795.0,3795.0,0.0,0.0,0.0,0.0,3256.0,3795.0,0.0,0.0,0.0,0
1210,1155.0,1155.0,0.0,0.0,0.0,0.0,3258.0,1155.0,0.0,0.0,0.0,0
1211,2640.0,2640.0,0.0,0.0,0.0,0.0,3260.0,2640.0,0.0,0.0,0.0,0
1212,3680.0,3680.0,0.0,0.0,0.0,0.0,3262.0,3680.0,0.0,0.0,0.0,0
1213,3320.0,3320.0,0.0,0.0,0.0,0.0,3264.0,3320.0,0.0,0.0,0.0,0
1214,2720.0,2720.0,0.0,0.0,0.0,0.0,3266.0,2720.0,0.0,0.0,0.0,0
1215,1328.0,1328.0,0.0,0.0,0.0,0.0,3268.0,1328.0,0.0,0.0,0.0,0
1216,1897.0,1897.0,0.0,0.0,0.0,0.0,3270.0,1897.0,0.0,0.0,0.0,0
1217,24035.0,24035.0,0.0,0.0,0.0,0.0,3273.0,24035.0,0.0,0.0,0.0,0
1218,4140.0,4140.0,0.0,0.0,0.0,0.0,3274.0,4140.0,0.0,0.0,0.0,0
1219,4140.0,0.0,4140.0,0.0,0.0,0.0,3275.0,4140.0,0.0,0.0,0.0,0
1220,26350.0,26350.0,0.0,0.0,0.0,0.0,3277.0,26350.0,0.0,0.0,0.0,0
1221,2350.0,0.0,2350.0,0.0,0.0,0.0,3284.0,2350.0,0.0,0.0,0.0,0
1222,35400.0,0.0,35400.0,0.0,0.0,0.0,3285.0,35400.0,0.0,0.0,0.0,0
1223,1650.0,1650.0,0.0,0.0,0.0,0.0,3287.0,1650.0,0.0,0.0,0.0,0
1224,5925.0,5925.0,0.0,0.0,0.0,0.0,3289.0,5925.0,0.0,0.0,0.0,0
1225,5925.0,5925.0,0.0,0.0,0.0,0.0,3291.0,5925.0,0.0,0.0,0.0,0
1226,1475.0,1475.0,0.0,0.0,0.0,0.0,3293.0,1475.0,0.0,0.0,0.0,0
1227,14640.0,14640.0,0.0,0.0,0.0,0.0,3294.0,14640.0,0.0,0.0,0.0,0
1228,6270.0,6270.0,0.0,0.0,0.0,0.0,3296.0,6270.0,0.0,0.0,0.0,0
1229,1310.0,1310.0,0.0,0.0,0.0,0.0,3298.0,1310.0,0.0,0.0,0.0,0
1230,570.0,570.0,0.0,0.0,0.0,0.0,3300.0,570.0,0.0,0.0,0.0,0
1231,760.0,760.0,0.0,0.0,0.0,0.0,3302.0,760.0,0.0,0.0,0.0,0
1232,2040.0,2040.0,0.0,0.0,0.0,0.0,3304.0,2040.0,0.0,0.0,0.0,0
1233,3120.0,3120.0,0.0,0.0,0.0,0.0,3306.0,3120.0,0.0,0.0,0.0,0
1234,4620.0,4620.0,0.0,0.0,0.0,0.0,3308.0,4620.0,0.0,0.0,0.0,0
1235,14680.0,14680.0,0.0,0.0,0.0,0.0,3310.0,14680.0,0.0,0.0,0.0,0
1236,5420.0,5420.0,0.0,0.0,0.0,0.0,3312.0,5420.0,0.0,0.0,0.0,0
1237,1330.0,1330.0,0.0,0.0,0.0,0.0,3314.0,1330.0,0.0,0.0,0.0,0
1238,9585.0,9585.0,0.0,0.0,0.0,0.0,3316.0,9585.0,0.0,0.0,0.0,0
1239,11540.0,0.0,11540.0,0.0,0.0,0.0,3317.0,11540.0,0.0,0.0,0.0,0
1240,1385.0,1385.0,0.0,0.0,0.0,0.0,3319.0,1385.0,0.0,0.0,0.0,0
1241,6060.0,6060.0,0.0,0.0,0.0,0.0,3321.0,6060.0,0.0,0.0,0.0,0
1242,5320.0,5320.0,0.0,0.0,0.0,0.0,3323.0,5320.0,0.0,0.0,0.0,0
1243,12970.0,12970.0,0.0,0.0,0.0,0.0,3325.0,12970.0,0.0,0.0,0.0,0
1244,3795.0,3795.0,0.0,0.0,0.0,0.0,3327.0,3795.0,0.0,0.0,0.0,0
1245,2660.0,2660.0,0.0,0.0,0.0,0.0,3333.0,2660.0,0.0,0.0,0.0,0
1246,15190.0,15190.0,0.0,0.0,0.0,0.0,3335.0,15190.0,0.0,0.0,0.0,0
1247,1310.0,1310.0,0.0,0.0,0.0,0.0,3337.0,1310.0,0.0,0.0,0.0,0
1248,760.0,760.0,0.0,0.0,0.0,0.0,3339.0,760.0,0.0,0.0,0.0,0
1249,1880.0,1880.0,0.0,0.0,0.0,0.0,3341.0,1880.0,0.0,0.0,0.0,0
1250,2860.0,2860.0,0.0,0.0,0.0,0.0,3343.0,2860.0,0.0,0.0,0.0,0
1251,9280.0,9280.0,0.0,0.0,0.0,0.0,3345.0,9280.0,0.0,0.0,0.0,0
1252,1330.0,1330.0,0.0,0.0,0.0,0.0,3348.0,1330.0,0.0,0.0,0.0,0
1253,2660.0,2660.0,0.0,0.0,0.0,0.0,3350.0,2660.0,0.0,0.0,0.0,0
1254,2660.0,2660.0,0.0,0.0,0.0,0.0,3352.0,2660.0,0.0,0.0,0.0,0
1255,6200.0,6200.0,0.0,0.0,0.0,0.0,3354.0,6200.0,0.0,0.0,0.0,0
